model,component,layer_1based,config_revision,config_source,config_pointer,attention_type,hidden_size,heads,kv_heads,head_dim,intermediate_size,head_dim_evidence,layer_scope
VoxCPM2,encoder_config,8,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/encoder_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,encoder_config,9,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/encoder_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,encoder_config,10,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/encoder_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,encoder_config,11,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/encoder_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,encoder_config,12,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/encoder_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,1,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,2,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,3,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,4,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,5,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,6,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,7,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,8,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,9,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,10,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,11,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,dit_config,12,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/dit_config,specialized_unverified,1024,16,16,128,4096,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,1,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,2,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,3,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,4,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,5,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,6,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,7,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
VoxCPM2,residual_lm,8,32279effe8c19989596f05d353d1447f51d9e915,https://huggingface.co/openbmb/VoxCPM2/resolve/32279effe8c19989596f05d353d1447f51d9e915/config.json,/residual_lm,full_attention,2048,16,2,128,6144,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,1,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,2,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,3,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,4,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,5,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,6,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,7,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,8,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,9,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,10,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,11,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,12,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,13,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,14,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,15,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,16,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,17,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,18,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,19,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,20,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,21,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,22,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,23,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,linear_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.text_config,24,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/text_config,full_attention,1024,8,2,256,3584,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,1,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,2,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,3,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,4,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,5,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,6,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,7,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,8,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,9,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,10,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,11,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,12,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,13,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,14,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,15,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,16,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,17,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,18,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,19,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,20,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,21,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,22,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,23,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,24,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,25,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,26,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotManip,vlm_config.vision_config,27,29cb257541e9f96f493abe21174f8892e5dffe3f,https://huggingface.co/openbmb/MiniCPM-RobotManip/resolve/29cb257541e9f96f493abe21174f8892e5dffe3f/config.json,/vlm_config/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,1,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,2,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,3,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,4,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,5,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,6,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,7,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,8,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,9,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-RobotTrack,backbone_config,10,80d32d0b091c3b340a1e4a6c78d441e8af19590e,https://huggingface.co/openbmb/MiniCPM-RobotTrack/resolve/80d32d0b091c3b340a1e4a6c78d441e8af19590e/config.json,/backbone_config,full_attention,1024,16,2,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
